average_userscore,individual_userscore,movie_title,review_date,user_review,username
8.3,7,Citizen Kane,"APR 13, 2025","An ok film with an ending that's highlighted early on. I guess at the time, flagging that the American Dream won't buy happiness, was controversial. I've watched it twice now, and it was definitely better the second time around. It's still over-rated though! Some of the acting is ok, but much is poor and very dated. The message is still decent enough.",strangebrew123
8.3,2,Citizen Kane,"MAR 2, 2025","Extremely outdated - extremely overrated. I watched this film from beginning to end, including the extras, as I always do. So get right to the point, without any introductions. Does this film deserve a place in the list of ""250 audience ratings""/""Must See""? No. Does this film deserve a place in the pantheon of masterworks that have had a significant impact on cinema? Yes. I think it's stupid to give a film a high rating based only on how many innovative and significant ideas were used in it. The average viewer is primarily interested in the story and the quality of its implementation, rather than the ""play of light"" and ""shooting angle."" In my opinion, the objective weight of many ""enthusiastic"" reviews (10/10) is as low as the unfounded 1/1 (0/0) that are given to other films or games. It's time for aggregators and viewers to keep up with the times and change. All ""Tops"" need to be updated, not patronized, calling it a ""weighted system."" Perhaps the best solution would be to divide the tops by time-relevance or into purely viewer and professional ones. This isn't the first time IMDB/Metacritic/Rotten Tomatoes have disappointed me, but it's also not the first or last time they'll impress me. This case is rather an exception to the rule, i think. My actual rating is closer to 3.0, but alas, none of the aggregators support MORE accurate rating. A 2.0 for overrating. Although we understand perfectly well that this ""2.0"" will not be allowed. So, feel free to voice your opinion as you see fit. As Mr. Kane actually did in the film when writing the review...",LeonardWehrwolf
8.3,7,Citizen Kane,"FEB 27, 2025","Interesting film in his generation, maybe not as great today but still recommend to watch, might be tough for beginners",Postik
8.3,0,Citizen Kane,"FEB 20, 2025","This garbage is unwatchable. Maybe it was a staple last century but the acting is f***ing rubbish and the plot is so boring I nearly fell asleep while watching it. The poor cinematography make it so difficult to understand what the hell is going on and the audio hasn't been remastered (at least in the version i watched) so i can't understand a damn word anyone is saying. I only watched this because i was told by a bunch of ""Intelletual movie critics"" that it was amazing but it was borderline unwatchable. 0/10",wexsum
8.3,5,Citizen Kane,"OCT 19, 2024",Citizen Kane was undeniably a ground-breaking movie in many respects but watched through modern eyes it's a pretty dull experience.,drlowdon
8.3,8,Citizen Kane,"JUN 4, 2024",Its a good movie for its time but for today's standards its kind of slow and boring and overall doesn't have a lot of rewatchability.,RefinedInsights
8.3,10,Citizen Kane,"APR 21, 2024","The film is visually stunning, with groundbreaking cinematography and innovative storytelling techniques that were ahead of its time. The use of deep focus photography and non-linear narrative structure helped to create a sense of depth and complexity to Kane's character, making him both enigmatic and relatable to audiences.",FilmCritic13
8.3,3,Citizen Kane,"JAN 25, 2024",boring. way too much talking. not enough penguins dancing. I recommend happy feet to any viewers looking for a more entertaining and emotional cinematic experience.,happyfeetfan216
8.3,9,Citizen Kane,"JAN 11, 2024","I am really impressed. I kind of thought this was gonna be as slow and borrowing movie from the 40s, but it is in reality one of the most interesting fast-paced modern films I have seen, it didn't feel old at all. The only old thing about it was the sound **** lighting was really good. I always remember when I'm watching a black and white movie how importen lighting is and this one really did it good Shadows and when you look at people's face they were dark out so look ambiguous and angry and **** the characters dialogue was so fun to listen to it's so hard not to have a good time watching it. It's so fun and the characters so delightful even if it is a sad story being told.Seeing Citizen Kane from so many ankles and so many different people's perspective it was such a good way of telling this story and it had so much character to it.I expected this movie to be very subtle and hard to read you know like I expected a critic to think but it was that subtle, it was blatant. What was going on emotionally and behind the scenes which makes it very fun to watch because it wasn't ambiguous. What was going on.I understand the hype behind this movie and why it's so highly regarded by critics and I would recommend watching it.",frederik1478
8.3,0,Citizen Kane,"NOV 13, 2023","We were required to watch this movie for english class, potentially the worst movie I've ever seen. There is zero entertainment value, the twist is mediocre at best, and the whole movie is just a general waste of time. Does not deserve any of the praise it gets.",buketboi
8.3,1,Citizen Kane,"NOV 5, 2023","Absolutely horrendous. Fast talking, poor sound design, boring cinematography, etc. In the distant past, it might have been considered to be a masterpiece compared to previous movies, but... we don't live in that time anymore. From an objective perspective, Citizen Kane is just terrible.",night4
8.3,10,Citizen Kane,"JUN 21, 2023","Citizen Kane, the greatest movie ever made. Why is that though. Most people hate citizen Kane as it is often given this title and seems boring to most people. The reason this movie is considered the best was because of its ideas influence and writing. That’s the thing with people now day. They don’t appreciate these great classics.",moviefan23u429u
8.3,0,Citizen Kane,"JUN 17, 2023","This is one of the most overrated films in history. How could this boring, sleep-inducing film be featured in so many best film lists??",modimagic
8.3,10,Citizen Kane,"FEB 9, 2023",Que dire de plus de ce chef d’œuvre que l'on peut voir et revoir sans se lasser.,Marcologie
8.3,9,Citizen Kane,"DEC 4, 2022","I can see why this is regarded as a classic. It's sadly still quite relevant today, the main themes being greed, power and manipulation (in this case of a newspaper readership), plus fame or notoriety, I suppose. The person it made me think of, from more contemporary times, is Rupert Murdoch. I imagine I'm not the only one to think that. It's a somewhat thought provoking watch, I just wish it wasn't as relevant as it still is, frankly. I'd like to point out that most of the film doesn't entirely focus on the crime aspect, i.e. in depth analysis of who may have done what, its more biographical in nature but its certainly a good watch. Here are a couple of memorable quotes - 'He's got old age. It's the only disease people don't look forward to being cured of.' 'You never should have married a newspapaer men - their worse than sailors!' (the mind boggles) Yes, I'd recommend it.",DawdlingPoet
8.3,5,Citizen Kane,"OCT 16, 2022","It's kind of mid, I don't know, maybe if they cut it down an hour it'd be a masterpiece.",Hosep
8.3,9,Citizen Kane,"AUG 22, 2022","I've finally done it,watched one of the most beloved films in known history. Orson Wells brainchild is a distinctive then overlooked catalyst in the evolution of film making. Citizen Kane is deserving of it's status as how it set standards in its cinematography, storytelling and performances that haven't even been met in our time is telling. The story feels biographical as it does a mystery or drama . The script is quick witted,empathetic and sharp in every sense as it slowly shows just how inconsequential money can be when it's abundance is equal to the lack therefore of meaningful relationships. Charlie Kanes tragic life begins when he's removed from his childhood home following his father's death to be trained to take on the Kane fortune, that removal from the only parents he knew too being surrounded by people who either work for him or are in awe of his heritage creates a very materialistic understanding of love that goes on to destroy almost all the relationships he values. There's a melancholy to the final scene where all of the things he owns and his big house are just sprawled and being appraised ,like scavenging vultures,because for a while those were all he had. At least until he died.",All_ButTrU4
8.3,7,Citizen Kane,"JUL 15, 2022","Citizen Kane is a decent movie, the story is very interesting and the movie stands out. The movie has a very good ending, although it isn’t my favorite movie, I can see why everyone likes it so much and most shots are relaxing and satisfying and there isn’t much I can say that’s wrong about this movie besides that the movie is very confusing and hard to understand for most people and the movie is slow.",BrokenChild
8.3,10,Citizen Kane,"JUL 8, 2022",An absolute masterpiece of a movie that has stood the test of time as one of the greatest movies ever made to this day.,GDsReviews
8.3,3,Citizen Kane,"MAR 25, 2022","Boring. The movie is about a person that can only receive love, but cannot give it back. Also, Cameron Monaghan looks just like Orson Welles.",Lolathon
8.3,0,Citizen Kane,"FEB 16, 2022","I just watched this film interestingly today, in light of the fact that clearly it should be incredible or something to that effect. I'm recently persuaded that the main individuals who really like this rubbish, are old to the point that they are starting to go decrepit and are having not kidding mental issues. Above all else, the coordinating. It's only completely terrible. Simply a ton of talking and whimpering. Where could all the activity have been? Where could the climactic fight have been? Presently I've heard that this film should be about youth. For what reason doesn't Kane just battle his adolescence? brief scene toward the end where kane in a real sense thoroughly demolishes a more youthful kane utilizing the sled. It would be graceful, and such an improvement of the awful consummation we get in the real film. Next we have the altering. So awful. Simply decide on which story you will tell. Quit changing between various ones continually you schizo. Did your manager blow up and simply begin assaulting the film and sticking it together like a baby does with their ""specialty""? Cause it sure seems as though it. After that we have the alleged ""advancement"". This film Is so nonexclusive I can scarcely even beginning with this point. I've seen this load of stuff previously.More so than the overseer of kane was. Orson welles is such a misrepresentation with such stupid endeavors at ""advancements"". Assuming they are so inventive orson, why have I seen them all previously. Hah. Checkmate. At long last, we have the primary storyline itself. Kane is so stressed over his adolescence continually. For what reason doesn't he basically grow up as of now! There, film is settled. What a crazy plothole. Taking everything into account. Citizen kane is an exaggerated catastrophe of a film, and orson welles is a horrendous chief. He once obviously said that you could get the hang of filmmaking in a day and a half. Well it sure resembles that is comparably lengthy as he spent on any of them!",lofuagfy
8.3,9,Citizen Kane,"JAN 21, 2022",[SPOILER ALERT: This review contains spoilers.],Bruterake
8.3,9,Citizen Kane,"DEC 30, 2021","Just a word, this is a life movie . I like it so much! It is one of bests in history",Suleymam19
8.3,8,Citizen Kane,"DEC 29, 2021","I will write this review thanks to what I noticed for myself, as a casual movie watcher, inclined to grasp the few details that my knowledge allows me to grasp : Welles did an amazing job with the use of a certain type of cameras that I simply can't name as it permits us to catch the many informations given through the image. There are numerous impressive movements and details caught by the camera that lead us to draw particualr conclusions about both the characters and the scenes they are producing. The work of lights and shadows is highly interesting : this gave birth to gorgeous sequences and unavoidable effects on protagonists. Overall (and with a few exceptions), the actors' performances are terrific, especially Welles'. Backgrounds and environments are skillfully set up. It is like if I could see the colours of it behind their white-black-grey textures. Characters' last words are really meaningful and give the story more beauty. The story is interesting but I often had the impression that I didn't know where the film was going. We see the investigation going on and on and have no clue for what seems hours and hours. This contributes to give to 'Citizen Kane' the 'boring' side many people find in it. However I must admit that the narrative (helped by cross-fades and flashbacks used with mastery) is really surprising. Its length and the precipitation of the ending were two other features I would identify as 'flaws'. If the last manages to close the movie on a poetic side, I couldn't help but think 'all for this only ? Really ?' One last defect is that I found the film repeats itself a bit too much. Characters aswer many things we already know, and even the camera shows informations we already possessed. Eventually it is an interesting American 'success' story : don't hope to see and hear anything else than the so-called never-equaled beauty of the dreamland of the United States of America. I definitely should rewatch it but on first sight it deserves its title of best movie ever as long as we only consider the massive contributions 'Citizen Kane' had on modern cinema.",clem666
8.3,7,Citizen Kane,"NOV 7, 2021","Citizen Kane. What will you leave behind. An ambiguous movie. On the one hand, it's rather boring, but on the other hand, it makes you think about how we live and why. No matter how hard Kane tries, life cannot be built the way you want it.",KelvinSelimor
8.3,7,Citizen Kane,"OCT 26, 2021",A good movie with a satisfying ending. I found myself immersed in the film at some points wondering what will happen next. While some parts immersed me there was also a lot of parts that felt uninteresting and the movie couldve gone without them. A shorter film might have put this at an 8 for me. I went into this expecting not to like it but the unusual story with an interesting main character changed my mind. If you're unsure of watching this I say give it a chance.,lotrmonkey
8.3,10,Citizen Kane,"OCT 17, 2021",[SPOILER ALERT: This review contains spoilers.],Ginette
8.3,0,Citizen Kane,"OCT 14, 2021","movie doesn't have a good story to tell, the movie is extremely confusing and has a big, meaningless chat with the movie's story, the actors are mediocre and forced, the movie is boring repeated.",HSA29
8.3,10,Citizen Kane,"JUL 2, 2021","Muazzam bir eser, sinemaya azıcık ilgi duyan herkes bu filmi kesinlikle izlemeli.",ByHyperion
8.3,2,Citizen Kane,"JUN 4, 2021","A truly awful film to watch, with little direction or meaning given to the plot itself. You'll find yourself looking for the film technique and realize you've been duped into viewing a person coming to terms with film as art. Typical acting, and an ending that makes you livid that you even tuned in. While I admire the modernism of the technique Welles used, this is by no means the way I remember Welles. It seems far more important and significant to remember Welles as a modern artist who believed firmly that racism was a disease that required eradication.",Mikeychump
8.3,9,Citizen Kane,"MAY 18, 2021","great film for real cinematography lovers.. every scene is constructed and filmed just perfect, must seen for every film-academy student",mstaub87
8.3,7,Citizen Kane,"APR 28, 2021","Gonna be completely honest, as a film lover I was pretty disappointed with this film. I had heard so much about it like that it was the greatest film of all time and stuff like that and I was going in expecting the greatest film of all time. Unfortunately I was let down, I can see why people love it so much but for me it didn't hit the mark as well as I hoped, still a good movie just don't hype it to much for yourself",SoapNugget
8.3,2,Citizen Kane,"MAR 22, 2021","I can’t believe this movie has anywhere near the score it does on all of these critic platforms. This movie was the biggest steaming pile of s*** I’ve ever watched in my entire life. Horrible acting and story flow make it nearly unwatchable. I get that it was released in 1941. I get that. It was one of the first of its kind, ok, I understand. But that alone shouldn’t rescue it from all of its faults. I’m sure there are plenty of artistes who went to film school and have been told of this movie’s greatness and all the reasons why it is a masterpiece. Then they regurgitate that line to the next generation, and this lie keeps perpetuating through the ages. But this film should be judged for what it is. It seems impossible to me that this rating should be anywhere near 100%. People are either lying to themselves or trying to be part of the artiste bandwagon. I’m sure that in the film world, if you don’t like Cotizen Kane, then you’re some sort of country bumpkin, philistine ding dong who just can’t understand the underlying qualities that make this picture so divinely exquisite. But anyone who comes back down to earth for 2 hours will see this movie for what it is: a bold accomplishment in early filmmaking that, when viewed in its historical context, can be appreciated for the boundaries it pushed and trails it blazed for films that came after, but that it is simultaneously a steaming pile of s*** of a film that borders on unwatchably bad.",seaning
8.3,0,Citizen Kane,"MAR 9, 2021",Most overrated movie ever. The most boring and **** movie i have ever watched my goodness!,Issi1234
8.3,9,Citizen Kane,"FEB 25, 2021","Outstanding film, no question. 'Citizen Kane', at least to me, feels like such a unique film in terms of how it is brought to life - I don't recall seeing anything that exactly matches it in that regard. It's thoroughly entertaining, I do love how it is crafted together. The score is terrific and the performances from the cast are excellent. Orson Welles, the director too of course, is perfect for the titular role. He is sensational, it must be said. He makes Charles Foster Kane absolutely fascinating, despite the questionable nature of the character. I basically enjoyed everyone else who came onscreen, the more memorable ones being Joseph Cotten (Jedediah) and Dorothy Comingore (Susan) - George Coulouris (Thatcher) has a few amusing moments, also. The editing and pacing are two other things that impressed me, as did the fantastic News on the March opening. This is one of those films that I've heard about for as long as I can remember, so I'm glad to finally get it watched - added to the fact it didn't disappoint.",r96sk
8.3,7,Citizen Kane,"JAN 25, 2021",[SPOILER ALERT: This review contains spoilers.],aminkamali
8.3,7,Citizen Kane,"JAN 11, 2021","I get that this film isn't for everybody, I guess I'm part of that group. I just blame myself for not being able to apreciate this masterpiece.",AJ_13
8.3,10,Citizen Kane,"DEC 26, 2020",Revolutionary! The directing of this movie influenced all the other great masterpiece that followed. Ahead of this time.,Edgy_666
8.3,10,Citizen Kane,"NOV 22, 2020","Quite simply one of the best movies ever made. A fable as relevant now as it was almost 80 years ago. Its all about the simple things in life. For all who have seen it, it leaves an indelible impression maybe its not for everyone but its for those who have a genuine love of cinema. Leaving you almost sad that the medium achieved almost perfection jn its infancy.",Iorekbyrnisson
8.3,8,Citizen Kane,"OCT 21, 2020",good movies..............................................................................,vergilchin
8.3,10,Citizen Kane,"OCT 17, 2020","Living up to it’s name, Citizen Kane’s incredible story and different style changes the cinema itself and earns to be one of the best of all time.",Xmoviefilms
8.3,8,Citizen Kane,"AUG 27, 2020",Too broad **** only reason for it's greatness as well as **** did show almost every aspect of human life but at the cost of short cuts and incomplete introduction and conclusion of many major characters of movie except **** also showed some excellent camera techniques. A masterpiece in its own sense and in its own way but not a 9 rating movie...8.8,Shujaat
8.3,6,Citizen Kane,"AUG 4, 2020","For the time, this movie may have been gold. That is a fact that no one can dispute. However, it absolutely does not hold up today. Citizen Kane is a dull, boring and unsatisfying film that while yes, for the time its technical achievements were a marvel to see, did not live up to the hype for me. To me, this is not one of the top 100 films of all time anymore.",xklnbx14
8.3,9,Citizen Kane,"JUL 14, 2020",No review present. No review present. No review present. No review present.,gamingmachinery
8.3,10,Citizen Kane,"JUL 1, 2020","This film just made an example of nowaday’s films in many ways, pure masterpiece",NewPitt
8.3,6,Citizen Kane,"JUN 20, 2020","It's a boring movie and I am surprised that this is one of the top movies of all time. However, the cinematic techniques were pretty good for the time the movie was made.",drinkyourpotion
8.3,10,Citizen Kane,"JUN 6, 2020",[SPOILER ALERT: This review contains spoilers.],Alimoghnieh
8.5,9,Tokyo Story,"APR 21, 2025",This family drama is very touching and the postwar Tokyo story is very nicely directed for a film,FRioga
8.5,7,Tokyo Story,"JAN 2, 2025","Meu primeiro contato com Yasujirō Ozu, de uma sensibilidade ímpar. Confesso que o enquadramento, bonito por sinal, cansou um pouco lá pelas tantas, pondo seus personagens de frente, como em caixa, para filmar os cômodos e onde se desenrola aquele microcosmo. Com o tempo, pelo visto, só cresceu, pois o cinema imortaliza uma Tóquio marcada por lações de solidariedade mecânica, tempos estes que estão muito longe da frenética megalópole trasnformada por suas tecnologias. Mas aqui já havia esboço desse porvir, com uma família demasiadamente ocupada para aproveitar aquele que pode ser, repentinamente, nosso último momento junto. Lindo.",alanpotter17
8.5,10,Tokyo Story,"MAY 19, 2024","This masterpiece of storytelling places viewers inside the room through Ozu’s unique static camera angles, creating a deeply personal viewing experience. Central to the film's emotional resonance is Chishū Ryū, whose portrayal of the father exudes a warm, gentle presence that irresistibly draws smiles.",griggs79
8.5,8,Tokyo Story,"OCT 6, 2023",Really interesting Story Abitur live in Japan in the 50s.,Latte_Igor
8.5,8,Tokyo Story,"SEP 3, 2023","Tokyo Story is a film which shows us sometimes the simplicity of a film can just embrace its greatness. The ""Tatami Shot"" makes the viewer feel as they are one of the members of family. The lighting and shots really push you into the atmosphere this movie creates. It is an old movie. There are sequences of the camera getting cut within dialogs. Even though it is intented to make it easy to watch and understand dialogs deeply, some may find it overwhelming. We can see it as a downside of the beloved ""Tatami Shot"".",homemade_critic
8.5,7,Tokyo Story,"AUG 15, 2023","For all its pluses, it is too moralizing and pretentious by Japanese courtesy.",Dominik08
8.5,10,Tokyo Story,"JUL 28, 2023","TOKYO STORY merely is the definition of perfection. The story of family life that will always be discussed, never get old and be told forever.",S2P_cinephile
8.5,9,Tokyo Story,"MAY 14, 2023",The story of this movie never gets old .a story of the confrontation between man and modern life ...,Babakbigvand
8.5,10,Tokyo Story,"MAR 20, 2023",[SPOILER ALERT: This review contains spoilers.],abc1234567890
8.5,9,Tokyo Story,"APR 8, 2020","Tokyo Story is a beautiful work of art with a very important message, to pay attention to everyone, and in this film especially your parents. The film expresses that with showing an old couple visit their children, and you could think that it's not enough to base a film around but somehow Tokyo Story make it look so simple and deliver it so perfectly. That's one of the reasons that make this film so special. Another thing is how its made, the film is of course very old and the way of filming was sourly very different back then. The film is so casual and something other films don't tend to include or think about to include is well built-in in this film, and it's those little things which make it so special. I also think this film could not be made again the same way nor some other way then it did, it just so perfect with the time period, the culture, the characters, the atmosphere, etc. But the film still has so much reflection of the reality and maybe more than ever.",Karl-Oskar
8.5,7,Tokyo Story,"JAN 12, 2020","I keep reading how people say how great this movie is, I have watched it twice, 10 years apart. What i see is callous, selfish people. 3 generations of them. They never care one bit about each other, only whether they are personally inconvenienced. The daughter in law that is a widow to the son who died was sweet and lonely, everyone else seems only interested in running out the clock until death and being distracted from that goal. There is no love, no depth, only selfish people unconscious of their lives and the world around them, just like real people. Robots judging robots, fake statements, fake emotions. It's like the Borg (Star Trek) had a funeral.",Deanomite
8.5,10,Tokyo Story,"AUG 7, 2019","This movie is a masterpiece! Ozu's works were all worthy of attention and this, as well as floating weeds, are among the best films of all time. Being brief: this film is an emotional journey 100% worth taking.",angelkld0074734
8.5,10,Tokyo Story,"APR 23, 2019","A very dense and slow film. Although its duration is not excessive it feels that way. That doesn't mean in any way that this is a bad film because without a doubt it's perhaps one of the best dramas I've seen in my life but it's a very slow film that needs attention, patience and taste for this kind of cinema to be able to appreciate all its angles and qualities. And I doubt I made it completely.",JLuis_001
8.5,10,Tokyo Story,"SEP 21, 2016","Tokyo Story is a beautifully made film with good performances, revolutionary cinematography techniques, and an emotionally engaging story. I would recommend it to anyone looking for a heart felt family driven film.",MasterRiley
8.5,10,Tokyo Story,"MAY 2, 2015",One of the most raw and emotionally gripping movies that I have ever seen. Truly was one of the rare movies that is able to immerse you into a the lives of others that we ourselves can truly feel related to Masterpiece that will stand the test of time,Lelchelsea
8.5,9,Tokyo Story,"FEB 19, 2015","The omission of Ozu’s oeuvre is definitely an unerring embarrassment for any movie aficionado, thankfully TOKYO STORY comes to my rescue, presumably Ozu’s most renowned work, tellingly it merits all kudos it gets, gracefully scrutinising the post-WWII mental disposition of Japanese people, and quietly tearjerking in eliciting recollections and rumination between parents and their children. Parenthood is not for everyone, but we all have parents, we forever hold a sense of regret towards them, especially in the oriental culture, filial piety is the foremost virtue to measure an individual’s worth, at least viewed by other family members. keep reading my review on my blog, google: cinema omnivore, thanks!",lasttimeisaw
8.5,10,Tokyo Story,"JAN 25, 2014","Perhaps the greatness of Tokyo Story lies in the fact that it never judges its characters or their actions. It merely observes, almost making voyeurs of us, the viewers.",jack977
7.3,3,The Conformist,"APR 27, 2025",a lot adult clips this film **** but nice era the old fashion and Italian era,spartanherz
7.3,6,The Conformist,"NOV 4, 2024","Inegavelmente bem filmado, e com uma iluminação muito bela, é um dos filmes mais bonitos do diretor visualmente falando. Mas confrssoq ué a história não me pegou, tanta enrolação pra uma emboscada, mais parece prolixidade e conveniência do roteiro mesmo, ao passo que o discurso político raso foi engolido por um melodrama bem tosco e cenas homoafetivas que não sabem direito o que quer contar (ok, vou dar crédito pela época, mas mesmo há uns anos atrás havia filmes mais audaciosos). Pelo menos a interpretação do Trintignant garante o interesse até o final.",alanpotter17
7.3,4,The Conformist,"SEP 29, 2024","In the age of fascist Italy, an ambitious young member of the secret police aims to leverage his lapsed relationship with a political dissident to curry favor and climb the ladder. Accompanied by his new bride, he travels abroad, does the recon, re-establishes contact and struggles to make the kind of decisive move his superiors are looking for. Participating in the assassination of an old acquaintance must have seemed so romantic and straightforward when it was just an abstract concept. Actually pulling the trigger once you've shared drinks together, after your wives have bonded over Parisian fashion, that's another matter entirely. Speaking in a purely technical sense, The Conformist is a marvel. Gorgeously framed and lit, with trend-setting photography and a crisp eye for detail, it's stylish, radiant cinema that emphasizes and enhances the chosen mood for each important scene. I found the script to be less inspired. Particularly so during the drawn-out second act, where our spy endlessly hems and haws about making a decision. Any decision, that is, not just the big, fat one at the center of all the swirling intrigue. For most of his life, he's survived in a detached state, merely going with the flow (nay, conforming) to avoid rocking the boat; this time such deferrals do him no good, yet he persists. History is littered with such men, following orders or standing mute while atrocities are carried out in their name, and while that's a valid point, it's tirelessly beaten and bandied about. The film isn't terribly subtle about any of its messages, operating with a proud moral superiority that I found stiff and redundant. It's so concerned with being IMPORTANT that it can often feel like a lecture. Good as a thought-stirrer, and outstanding as a visual specimen, but overwrought and wearying as a total package.",drqshadow
7.3,9,The Conformist,"NOV 11, 2023","On a minimal budget and a striking cast, Bertolucci provided sharp, tight, and insightful direction telling details, such as the radio station announcing the precise time as the protagonist rings the doorbell exactly when he said he would - the Conformist. The tension comes when he is required to lure his favourite professor into place to be assassinated. How can he refuse a direct order? His personal values are crushed in the dilemma. Brilliantly, reealingly handled.",DonDonCampbell
7.3,3,The Conformist,"SEP 17, 2023","For me this film was visually impressive and interesting but the narrative was boring, the dialogues and acting mediocre and detached. It wasn't convincing at all. The characters' behavior and decisions seemed strange and incoherent (And I should know, as a psychologist and film lover) and the cuts between scenes didn't make sense to me.",BeautyIsBalance
7.3,0,The Conformist,"MAR 25, 2022","Un non-sens de film et un tel vide à chaque plan, un vide mâtiné d’une prétention aussi vaine que le reste, ou p;lus exactement les restes de ce film-déchet qu’on dirait tout droit sorti d’une poubelle, une poubelle renversée comme si elle venait de dégobiller ce sous-produit de film à peigne-culs, là dans le caniveau… Et ce, malgré Trintignant et Sandrelli qui errent comme des pauvres hères livrés à eux-mêmes dans ce film de pisse-froids pour public Télérama et étudiants de gauche (pléonasme) qui pètent plus haut que leur cul tout en restant les trois quarts du temps complètement abrutis par le cannabis. Dans ces bien tristes conditions (rigoureusement insupportables pour tout dire), difficile de tenir, y compris en accéléré, sachant que cet étron d’une lenteur affligeante s’étale sur presque deux plombes qui en paraissent huit. Ou dix. En bref et en clair, un gros film de merde bien à chier !",Broyax
7.3,8,The Conformist,"APR 4, 2021","Bertolucci uses film as a true artistic medium, with his manipulation of lighting and shadows, camera movement and arresting mise-en-scène as well as a non-linear narrative structure to create a grandiose psychologically enigmatic character study that's intoxicating and alluring in equal measure.",ahmedaiman1999
7.3,6,The Conformist,"DEC 20, 2017","Until I watched The Conformist my only experience of Italian filmmaker Bernardo Bertolucci was 2003‘s The Dreamers starring Eva Green and Michael Pitt. Needless to say I found The Dreamers an easier watch, not least because the majority of that film is in English. The same cannot be said for The Conformist Bertolucci’s 1970 political drama. Spoken in Italian and French the film focuses on Marcello (Jean-Louis Trintignant) a young man starting a career in the Mussolini government. The film centers around Marcello’s mission to assassinate his former University Professor Quardri (Enzo Tarascio) who has fled to France. While this mission provides the essential plot, the film is essentially a character study of Marcello, the Conformist of the title. Through a number of flashbacks, Marcello’s childhood, marriage and his relationship with his parents are explored in detail. The flashbacks form the first half of the film and while they inform the events that follow the non-liner time frame along with the language barrier can be confusing at times. By exploring certain traumatic incidents in his childhood as well as the strained relationships with his morphine-addicted mother and his mentally ill father, we understand why Mercello is the way he is and why above all he strives to conform to the world around him, socially, politically and sexually. Mercello’s mission is further complicated by the presence of his new wife Giulia (Stefania Sandrelli) who believes that they are traveling to Paris for their honeymoon. The character of Giulia is deliberately irritating and when the Professors young wife (Dominique Sanda) is introduced she provides a huge contrast. The film then goes through a period of a becoming a love-quadrangle of sorts between Mercello, Quardri and their wives while the two men try to figure each other out. This in itself could have provided the basis for an entire film and in the wider context of the running time it feels a little rush. All the same everything that has gone before makes the climatic scene in the French mountains all the more powerful and we are now so deeply invested into Mercello’s character that he doesn’t need to speak. In a final dénouement the film flashes forward to the end of Mussolini’s dictatorship and we witness Mercello struggling to come to terms with his past. To reveal more than this would be a spoiler but lets just say the incident with the professor is not the only skeleton in Mercello’s closet. Your enjoyment of the film to some extent depends on your attitude towards subtitles. To me the only issue with subtitles is that it detracts from the performances, as your focusing on the text rather than the actor speaking. With repeat viewings this becomes less of an issue though and given its depth and complexity The Conformist definitely needs revisiting.",Domgwy
7.3,3,The Conformist,"MAY 30, 2016","Like some other reviewers, I was not impressed by the writing and the way the narrative was presented. It felt very disconnected, and sometimes confusing, with rough jumps between scenes, often making characterisation deficient. Perhaps it was a conscious decision aimed to convey Marcello's neurotic state and his need to belong, yet I felt that the camera-work alone did the job pretty well, especially the lighting (e.g. in the scene when we first see Guilia, in a striped dress, with moving light source patterned by the blinds, it reflects Marcello's mixed feelings about her), and the unorthodox angles. Also, I still wander if the narrative is objective, or maybe some of the scenes are Marcello's wishful thinking - while watching, I had a theory that the blue light indicated these, but it didn't quite hold up till the end. And, next to the ambiguous episodes, there are some annoyingly blatant parts. The metaphor of blind fascists was just too in-your-face. I wont give examples, look them up, there are quite some. The bit I liked about the plot was the suppressed homosexuality theme, under-stressed but sustained throughout the film with several moments of restrained homoeroticism, and the ending. I also liked the general air of the 30s, and the music - the credits song is currently stuck in my head. I'll quote a fellow reviewer here, who said something i fully agree with: ''A fine movie, but dry and difficult to relate to. I can't imagine many people calling this a favorite. I have a great deal of respect for its craftsmanship, above all, most notably because the filming is beyond gorgeous. '' Overall, while definitely a 9.5/10 for cinematography, The Conformist suffers from the need of a better and more coherent script. Which makes the movie sometimes very boring, confusing and frustrating. Maybe on a second viewing it might be better.",CalibMcBolts
7.3,9,The Conformist,"APR 22, 2016",The Conformist is another example of how we take films and make them great. I can't wait to spread the word about this to other people so they can see it.,EpicLadySponge
7.3,8,The Conformist,"FEB 19, 2016","The Conformist can be quite slow, but it more than makes up for this with some serious production value. From the shot construction, framing, and lighting, the cinematography is pure perfection. The score is fantastic and really captures the feeling of the film very well. The production design and costume design are also both exemplary and capture the essence of the era. For the rest of the film, it does not rise to the level of these production values. However, due to its setting in Rome during and after the time of Mussolini's reign, it truly makes for a captivating background. The story as a whole as it unfolds is riveting and, though it can be tough to follow at times, really keeps you engrossed throughout. There are quite a few moving parts and it requires some historical knowledge of the era, but all that said, The Conformist is a phenomenal work from Italian director Bernardo Bertolucci. One of the most beautifully shot films around, The Conformist is a true piece of cinematic art.",Spangle
