average_userscore,individual_userscore,movie_title,review_date,user_review,username
9.2,10,The Godfather,"JUN 29, 2024",The Godfather is a masterclass everything of this movie is perfect EVERYTHING!!!!,thegoat777
9.2,10,The Godfather,"JUN 24, 2024","The Godfather is a classic of world cinema and one of the best films ever made. Genius Coppola recreated a beautiful picture of the Italian mafia in America while showing the not easy but exciting fate of the Corleone family members. The picture and cinematography are at the highest level, from gloomy and gray New York to sunny Sicily. Ingenious dialogues and phrases that have become iconic add a special charm to the film. But all this is united by the interesting and ambiguous main characters played by Marlon Brando and Al Pacino.",cranbeurg
9.2,10,The Godfather,"MAY 19, 2024","""I'm gonna make him an offer he can't refuse."" Marlon Brando at his all time best.",BrennanEverette
9.2,9,The Godfather,"MAY 13, 2024",this to me at least is the greatest film ever made and despite my belif this movie is over rated that is just in the view of the audiance when looking critically nothing wrong with this movie when being a critic,thedude124
9.2,9,The Godfather,"MAY 12, 2024","This film changed forever the way gangster were percieved in films, a heartfelt portrait of the italian immigration through the lens of genre film, a greek tragedy more than just your average crime movie",mohamedkhamkham
9.2,10,The Godfather,"APR 17, 2024",A Must see. A favorite and one of the greatest films of all times. Incredible Cast in their prime.,SupremeTzar
9.2,10,The Godfather,"APR 4, 2024","One of the most intense films I've ever seen. I'm not a fan of crime novels, crime fiction, or crime films, but this totally put me bonkers. The violence was insane, the plot was very big but intriguing, the cast gave terrific performances, especially actors who looked a lot different than I usually see them as in the 2000s (Robert DuVall and James Caan). They say it's one of the greatest films of all time. No kidding. It was made in the early 70s, and might have been the earliest to show incredible violence to back up the plot, that I can understand very well. I don't watch a lot of dark dramas, but this is one that is very legendary that even if you're not a fan of these types of films you should still watch it.",superfrog281
9.2,10,The Godfather,"MAR 30, 2024","One of the best films ever made. Coppola has made a film that to call it a masterpiece would be an insult, because this one is truly on another level. The actors, the direction, the editing, the screenplay, everything is perfect.",Laives
9.2,10,The Godfather,"MAR 7, 2024",[SPOILER ALERT: This review contains spoilers.],jeremy_1497
9.2,10,The Godfather,"FEB 2, 2024","This movie just blew me away, every scene, the soundtrack, every line, every cast member is cast perfectly. If you watch the documentary on the movie it's a miracle that this movie was made and came out the way it did. I can't recommend this movie enough and it should be watched uncut. I can't recommend it enough, a cinematic masterpiece Puzo and Coppola are one of the greatest teams in film. Just watch it, you'll be glad you did.",Aldric18
9.2,8,The Godfather,"JAN 27, 2024",A must-watch for anyone who does not mind heavy movies. An old movie could be boring for some people.,GELDATS
9.2,2,The Godfather,"JAN 25, 2024","fine movie, not my favorite, boring. It doesn't really compare to happy feet.",happyfeetfan216
9.2,10,The Godfather,"JAN 10, 2024","Very good movie my friend, this is a masterpiece, it is one of the movies I have watched over and over again, this is a goat man, this is a MASTERPIECE, MY **** film godfather, the GOATFATHER",4rdvn34
9.2,10,The Godfather,"DEC 22, 2023","In my own opinion, I feel like it’s a little unfortunate that some people give up on their lost cryptocurrency, passwords and funds while there is so much help in the world. When there are a lot of different experts who are ready to help you attain what is legally yours. I have been in talks with friends facing these same challenges but too shy or too proud to seek help. I have been of the opinion that, if the majority are getting the help, why shouldn’t you get similar help. I would like to stay anonymous but share this piece of information that I deem important, hackers exist for a reason. To help you when the police or other officials can’t. I have used EXNER PRO HACKER so far and I must confess, they did not disappoint. I was missing out on 300,000 USDT and this hacker came through for me. The police department failed me unfortunately and hence my resolution to seek out hackers. So, dear, seek help. I’ll leave my hacker’s email if you want to work with them ****",Macc4647
9.2,10,The Godfather,"OCT 30, 2023","It show us the perfectly good that the seventh art can be. The storytelling advances in a purely and gorgeous steps. The violence scenes are missing, but when one of them approaches, the scene is amazing constructed. The story, characters and places are the best developed in the cinema story. The best movie of all time.",criticsouthguy
9.2,10,The Godfather,"OCT 9, 2023",Quite simply one of the finest films ever made. Don’t know how many times I’ve seen it or read the book. Quote from it constantly.,Maverick_2023
8.3,8,Three Colors: Red,"JAN 2, 2026","Rojo conjuga gracia, inocencia, desesperanza, desfachatez, virtud, compasión, frustracion, arrepentimiento, ..., hasta llegar a la amistad con la misma armonía acostumbrada de la trilogía.",fluis0575
8.3,9,Three Colors: Red,"AUG 13, 2025",cant remember the last time a movie got me this excited about movies. kind of might be the best one ever probably !,phlergberg
8.3,7,Three Colors: Red,"OCT 12, 2023","It seems like you've provided a statement about ""Three Colours: Red,"" which is part of Krzysztof Kieślowski's ""Three Colors"" trilogy. ""Three Colours: Red"" indeed stands out as a film that challenges conventional romance and explores the complexities of human connection. This film is the final installment in the trilogy, following ""Blue"" and ""White,"" and it's often seen as the most philosophical and **** ""Three Colours: Red,"" Kieślowski explores themes of destiny, interconnectedness, and the possibility of meaningful human connections. The film revolves around the chance encounters and conversations between two central characters, Valentine and Judge Joseph Kern. Despite their age difference, their interactions reveal the depth of human emotions and the potential for understanding and connection beyond the **** use of the color red throughout the film symbolizes love, fate, and the invisible threads that bind people together. Kieślowski's storytelling and cinematography create a unique cinematic experience, leaving the audience with much to ponder about the nature of relationships, destiny, and the human experience.""Three Colours: Red"" is a thought-provoking exploration of love and connection, and it's a fitting conclusion to Kieślowski's brilliant trilogy. It reminds us that love knows no boundaries, and even the most unlikely connections can lead to profound and transformative experiences. ****",abusaleh1234
8.3,3,Three Colors: Red,"MAR 28, 2022",I was confused during the whole movie. Didn't understand what was going on. Maybe I should've watched the previous two movies.,Lolathon
8.3,0,Three Colors: Red,"JUL 7, 2021",This movie is one of the most boring films I've ever tried to sit through. Nothing climatic in the entire movie!,Sarcasms
8.3,10,Three Colors: Red,"JUN 6, 2021","Krzysztof Kieślowski's very last film is nothing less than a true masterpiece. The last film of the three colors trilogy is one of the best pictures of 1994. It's the kind of film that reminds me why I love cinema. Red tells about fraternity, love. Red tells the story of Valentine, a model who accidentally ran over a dog who belongs to a retired judge, Joseph kern. The film shows the two character's lives slowly **** movie also has other characters like Auguste and his girlfriend who are connected wonderfully. The strange connection of Auguste to the judge and the ending where all characters from previous movie coming out of the ferry are all what makes me love this film so much. It's outrageous when we get to know that the Academy didn't even nominate this film for Best picture.",Religa
8.3,10,Three Colors: Red,"APR 8, 2021","Stimulating closing trilogy. Chance, or whatever, joins the paths of a retired judge and a photographic model in a story about fraternity, the red color of the French flag, with an ending that leaves an indelible mark.",alejandro970
8.3,4,Three Colors: Red,"OCT 23, 2020",A boring movie with veeeery slow pace and an unimportant story. Nice to see Switzerland during the 90s.,gracjanski
8.3,8,Three Colors: Red,"MAY 19, 2020","We often think of another person when we say ""I love you"". There are too many lies and deceptions in our lives.",mnemosyne
8.3,9,Three Colors: Red,"NOV 19, 2019",Nice film with good actors and very interestic scenario. Good footage. Exelent,ArekTest
8.3,10,Three Colors: Red,"AUG 4, 2019","A perfect film, from script to direction. One of the most affecting and absorbing stories I've ever experienced, with impeccable execution in every element. One of the most acclaimed works of cinema ever and one of my absolute favourites. Krzysztof, thank you.",BeastJ18
8.3,10,Three Colors: Red,"DEC 2, 2018","A visual dazzle, a sea of complexity and an marvelous epilogue for this fantastique trilogy, principally for the genial movie's final.",Andremax
8.3,9,Three Colors: Red,"NOV 6, 2018","a survival instinct.. Trois Couleurs: Red Kieslowski's final step to its dramatic trilogy is more soothing and lighter than any of its installment. If the previous ones depicted the ideologies of the aftermath of catastrophic events and a subjective procedure of how to survive them, this one at least grabs your attention with a lighter perspective. Nevertheless, the gist remains the same, the method is more subtle and complex than the previous ones. This one is made to make you sweat on your seat. It demands you to be on the edge of your seat. It is a tale that makes you think. The argumentative conversation, morally complex situation and ethically challenged solutions, this one is much more talkative and yet is still inexpressive than any of its chapter. It is way too layered and mature than we usually get. This final death sentence of the trilogy, is a remarkable revelations on terms of storytelling. Kieslowski has much more Shakespeare in him than it comes off. He takes those same emotion and impute them at different situations and different characters, and projects the range and parallel nature of that single emotion. The narrative is adaptive and layered with sharp conversations that amps up the charge to a whole new level. There is more ruggedness in here, despite of it not being that sinister and dark than its previous chapters. It stands alone in the entire trilogy. This one is brighter and sweeter, it doesn't demand attention, it just keeps pulling you back in with its unstoppable force. Trintignant is a threat on screen, he can be mean as a street but his nurturing is quite mellow. His ideologies are off track and yet sane than most of the characters. But personally, I prefer, Jacob's simpler and honest character. The innocence of hers that is latter filtered by the outer perspective, is just one of the best bits of the feature. Trois Couleurs: Red is the perfect conclusion to the trilogy, it has a survival instinct.",amheretojudge
8.3,10,Three Colors: Red,"OCT 8, 2018",Red is truly a masterclass work from director Krzysztof Kieslowski. It tells a unique tale about morality and friendship. I highly recommend it.,Baterdene
8.3,8,Three Colors: Red,"FEB 9, 2018",Very strange and good movie. Love the way how main characters are presented. Deep and meaningfull.,drone41
8.3,6,Three Colors: Red,"JAN 13, 2018",Trintignant carries the mysteriousness of this film to perfection. An interesting tale of morality. The production is captivating and the parallel themes work together well to make it an attention holding view.,KingCrasher
8.3,10,Three Colors: Red,"DEC 31, 2017","this movie is amazing, very beautiful, and natural, one of the best movie ever, very recommended movie to watch and to learning.",azhar_
8.3,9,Three Colors: Red,"OCT 3, 2016","Enjoyed and Satisfied by this Trilogy,Honestly my favourite was Blue,but For me Red is the best among the three existing movie. I prefer to feel the emotional attachment that is caused by a lovable character. The relationship Valentine-Kern also very well established. Nuance that is built through the theme of brotherhood in this movie also made me much more like Red than his two predecessors. If Blue feels depressed and White feels a bit loose and too light, then Red is really touching and Glamorous. Of course, ending in this film as well Magnificent. No need to be a crazy twist to so surprising. No need for a scene so touching melodrama. Yes, the moment in which the Blue, White and Red met made me surprised, amazed, touched. Moreover.",back_in_1939
8.5,9,Lawrence of Arabia (re-release),"JAN 1, 2026","Retrato fiel de quien lo quiere todo, incluso ser justo. Lawrence se atreve a desafiar hasta la muerte y casi lo logra. ****/lawrence-of-arabia",fluis0575
8.5,10,Lawrence of Arabia (re-release),"APR 13, 2025","An excellent film that kept me watching right until the end. Great acting, great backdrops, great storyline. Loved it!",strangebrew123
8.5,0,Lawrence of Arabia (re-release),"MAR 16, 2025",[SPOILER ALERT: This review contains spoilers.],StEvangeline
8.5,10,Lawrence of Arabia (re-release),"MAR 1, 2025","Wow. Probably one of, if not, the best movies of all time. The acting, cinematography, and music come together to show the fantastic epic.",1007Conradical
8.5,6,Lawrence of Arabia (re-release),"SEP 21, 2024","The sandy front of World War I, set amongst the dunes and political turmoil of Syria, Egypt and Jordan, as seen by a **** British army officer with maybe a little bit of a messiah complex. A true epic, from the breath-stealing long shots of an unimaginably vast desert to the explosive, well-outfitted battle scenes, it lives up to the billing and then some. I was mesmerized by the photography in particular, which constantly discovers new ways to portray what could have been a rather redundant, flat, boring landscape. Truly beautiful, almost ruminative at times, with an appreciation for the artisanship of film. As for the plot, well... it's a bit slow. Particularly so in the nearly four-hour director's cut, which feels completely unnecessary. I've never seen the theatrical release, which is noted for being incomprehensible in places due to the awkward cuts, but it seems suspicious that half an hour or more couldn't have been lopped off somewhere to improve the pace. Lawrence of Arabia is an exhausting watch, and not just because of the draining personal transformation we see in the title character. There's good material, of course, plenty of it. The hopeless inner squabble of an Arab population that's desperately close to the unified independence they seek. The protagonist's progression from philosophical humanist to enraged berzerker to **** shell. We get plenty to think about, long after the credits have finally, mercifully rolled, but it's a marathon to reach that point. A Best Picture winner that's technically marvelous, thematically challenging and open-minded, but the ending left me feeling cold and there's really no excuse for it to run for as long as it does.",drqshadow
8.5,10,Lawrence of Arabia (re-release),"JUL 20, 2024",Peter O' Toole is a legend and a rare diamond amongst the rough. I believe that he will go down in history as one of the best actors ever. He shined in 'How to Steal a Million' with Audrey Hepburn and here channels the wondrous adventures of T.E. Lawrence.,Yamashita02
8.5,10,Lawrence of Arabia (re-release),"JAN 13, 2024",What is there to say about Lawrence of Arabia that hasn't been said already? Was it hard to sit through a film this long? Yes. Did it keep me engaged the entire time? Also yes.,StaticBroadcast
8.5,10,Lawrence of Arabia (re-release),"JUN 22, 2023","The epic of epics. Lawrence of Arabia is one of the finest movies Hollywood as ever made. It has some of the best cinematography ever, the scale makes it a must watch, and Peter o toole’s performance as Lawrence is really compelling",moviefan23u429u
8.5,10,Lawrence of Arabia (re-release),"NOV 13, 2022","The secret life of Arabia. What makes this historical drama about one of the most notable but misunderstood heroes of World War I interesting is the performance of Peter O'Toole, in the title role. It's hard to believe he didn't get the recognition he deserved at the award ceremonies, but that doesn't add to or take away from his record.",alejandro970
8.5,10,Lawrence of Arabia (re-release),"APR 16, 2022","The movie is as wide as the desert, got a lot to offer making it end to a nearly 4 hours movie, Lawrence Of Arabia tells a heroic story about T.E. Lawrence and it is a hell of a journey, a fantastic long journey, that fills with a marvelous performance by Peter O'Toole, and an epic and beautiful score at the same time, like i said before Lawrence Of Arabia have lot to offer and it's making it also not for everybody, but if you are a moviegoer, want to see another magic of cinema, you must to check it out, it's a Masterpiece.",Habibiehakim
8.5,9,Lawrence of Arabia (re-release),"MAR 21, 2022","up to my humble opinion re-release is even better than the original version of the movie, at least in picture quality )) highly recommend to all cinema lovers",mstaub87
8.5,7,Lawrence of Arabia (re-release),"JAN 27, 2022","Love this movie until the intermision, specially when there's no action, just the dialogue between Lawrence and any other character, the adventure, the wandering... But to be honest the way the movie advance in the second part ruin it a bit for me.",eded9999
8.5,10,Lawrence of Arabia (re-release),"JAN 19, 2022","Simply outstanding. The film is absolutely gripping, and what helps it is its extraordinary visuals. This is a must-see for all movie buffs.",jamesfhall
8.5,10,Lawrence of Arabia (re-release),"SEP 22, 2021","David Lean's Masterpiece is a Cinematic Treasure (now in 4K UHD!) The film that inspired Steven Spielberg to pursue a career as a film maker for good reason - 'Lawrence of Arabia' is a cinematic treasure - the greatest ""Epic"" movie, and one of the 5 greatest films ever made. The spectacularly gorgeous and awe inspiring cinematography of Freddie Young tips the scale for me in favor of 'Lawrence Of Arabia' as Film's greatest work of art in the Epic genre, and surpasses 'Citizen Kane', and The 'Shawshank Redemption’, landing at #3 on my lMDb ""Top 5 Greatest Films"" ever made list, topped only by 'The Godfather' (#1) and 'Spotlight' (which moved up to #2 all-time in its first year of eligibility in 2020). The immensity and scale of the desert creates the perfect canvas on which Lean paints his masterpiece - We shall never again see authentic location shoots on this truly epic scale, as granted permission for such is virtually impossible today (one reason why films are shot in similar locals around the world, but often not the actually location where the story takes place). Restoration efforts in 1988 led by Spielberg and Scorsese saved most of what would have been a tragic loss. Now available in 4K UHD, the film has never looked better. My grandmother took me to see 'Lawrence Of Arabia' at a beautifully restored baroque theatre when I was 12, as the film was periodically shown in such art film houses for years after its release - It is an event I will never forget.",Instant_Palmer
8.5,10,Lawrence of Arabia (re-release),"MAR 1, 2021","My score 100/100 Sweeping, epic and literate version of British adventurer and soldier T E Lawrence's experiences in Arabia during the First World War. Lawrence, miraculously well played by Peter O'Toole, ""went native"" when sent into the desert to find Alec Guinness's Prince Feisal. Before long he was striking out himself against the Turkish Ottoman Empire, which still held sway in the region at the beginning of the last century. Lawrence's efforts to unify the various Arab factions are particularly prescient. Lawrence became an inspirational warlord whose neutral presence amongst the Arab tribes, lead by Omar Sharif and Anthony Quinn, amongst others, served to glue together shifting and uneasy alliances. As well as wrestling with himself, with his own demons, and with the cruel desert environment, the Englishman was also faced with culture clashes which pitted not only the imperialists against the indigenous populations, but also the mercenary practices of the Arab guerillas against the discipline of the British army. In the end, Lawrence himself does not know which side he is on, nor which party he belongs to. Set against a backdrop of the Arabian desert, the nomadic allies under Lawrence's direction, attack and disrupt the Turks' efforts to maintain control of the territory, whilst the elephant - the British army and its heavy guns under General Jack Hawkins - pushes ever deeper into the area: not until his job is done does Lawrence learn that the French and British governments have carved up the middle-east between them and that the battle-lines for the 21st century are already being drawn. Scripted by the inimitable Robert Bolt and directed by David Lean, Lawrence of Arabia is one of those films without a weakness, despite drawing complaints for its near four hour length. The dialogue, cinematography, soundtrack and especially direction are superlative; likewise the supporting actors. But it is O'Toole at his charismatic best who steals the show in his starring debut; he never looked back. It may take an effort to watch this movie, but is well worth the ride and will, by the bye, provide some insight into the fractious and volatile world of Arab politics. One of the best films ever made.",caleburbina2001
8.5,1,Lawrence of Arabia (re-release),"SEP 26, 2020",[SPOILER ALERT: This review contains spoilers.],Muhammet
8.5,5,Lawrence of Arabia (re-release),"MAY 29, 2020","I`m one of this low number of people ,who do not like this film. I just think Lean`s films are not my cup of tea.Yeah,undoubtedly,it has stunning visual ,but besides it,i can`t find anything interesting in it.",AndrewHord
8.5,10,Lawrence of Arabia (re-release),"DEC 22, 2019","When I decided to watch the movie at 8pm at night I thought, ok it’s an old movie, probably boring and I will fall asleep in an hour so let’s play **** I can say is wow- not only did I not fall asleep I watched the whole 4 hour movie . Where do I even begin,: stunning cinematography, landscape scenery, superb acting ( by everyone, not a weak link in this movie) , and to know that they did this with no CGI, all scenes are real scenes, the storyline and writing is so good you forget you are watching a movie. And to think this is how movies were made, well they don’t make them like this anymore so please go see!",Bitash
8.5,6,Lawrence of Arabia (re-release),"DEC 14, 2019","It's long, it's dated, it's an old style Hollywood epic. One of the best of the last if you are into that sort of thing. All 8 critics here have given it 100 points, but what do they know? Has some beautiful shots and some very long ones. I watched on TV, albeit an enormous screen so quality of image and sound were not diminished, on the downside I paused it few times for food and phone breaks.",311433
8.5,10,Lawrence of Arabia (re-release),"OCT 5, 2019","Without a doubt one of my favorite films of all time. It's just everything I love not just in cinema but in storytelling in general, the film is epic, phenomenally acted, tragic, technically impressive, a fantastic soundtrack, I can't talk enough how much I love Lawerence of Arabia, if you haven't seen this film, you absolutely need to.",Richmond95
8.5,9,Lawrence of Arabia (re-release),"FEB 21, 2019","000First and foremost, this movie has way more humor than I ever thought it would have. From its very beginning, I was quite surprised by the amount of humor I found, not only because I didn't expect so, but also because it often works pretty well! Another great surprise I had watching this movie is that I didn't find it boring at all despite its nearly four-hours runtime. A long runtime alone doesn't make a movie bad or weak, but it certainly doesn't help. But I really think there is almost no second that David Lean has wasted in this textbook example of epic cinema. It's quite entertaining for plenty of reasons; two of them are the fascinating cinematography that treated my eyes with some of the most jaw-dropping images I've ever seen been captured on film, and the mind-bogglingly masterful editing that is easily also one of the best I've ever seen in film. Lawrence of Arabia is also surprisingly very simple despite its fiendishly complex portrait of the titular character. Actually it may be sometimes too simple for its own good, for I think the movie became superficial and shallow at the beginning of its second half for the sake of nothing but developing the character of Lawrence. There are some key events that should have been more focused on, but ended up being demonstrated comparatively quite fast and superficially. That made the second half a bit muddled, unlike the unbelievably perfect first half, but this wasn't much of an issue for me; because David Lean really make up for this simplicity by delivering a disturbing, terrifying, opulent, astute and utterly unique psychological profile of a heroic, yet flawed historical figure that is the protagonist, Lawrence. As for Peter O'Toole's performance, the only thing I could say is that I was quite mad for about the first half of the movie because how inaccurately serious-looking he appeared on the poster of the movie despite the fact he was rather good-natured, and looked quite charming. Of course, I realized that I was embarrassingly wrong when O'Toole gradually changed 100 percent to a very serious, and even seemingly mad man who struggles to find a balance in his life,nay, to discover his identity. I also want to say that I'm so so proud of Omar Sharif, who brought one of the most iconic secondary characters in the history of cinema! Alec Guinness was also terrific as Prince Faisal, although I still think he delivered his best performance in The Bridge on the River Kwai, another epic from Lean. Auda Abu Tayi is one of the most blatantly greedy characters I've seen in film, and it could have never been portrayed so convincingly by other than the great actor, Anthony Quinn. If there is only one film deserves to be described as Epic, it's Lawrence of Arabia! (9/10)",ahmedaiman1999
8.5,9,Lawrence of Arabia (re-release),"OCT 2, 2018",My score 95 Metascore / User score 100 / 87 Tomatometer / Audience score 98 / 93 IMDB 83 (92.7),MartyMcFly
8.5,7,Lawrence of Arabia (re-release),"MAY 4, 2018","did you know him well.. Lawrence Of Arabia The writers' affection towards the protagonist is crystal clear in here and also the soul reason that helps one survive this overlong feature running for more than 200 minutes. Michael Wilson and Robert Bolt; the screen writer has done a decent job but the adaptation isn't as smart as they think. David Lean; the director, is the savior here that executes this character driven feature and is not only supported but celebrated by a beautiful cinematography (not often one encounters a horse riding on the land that looks like water). Peter O'Toole is convincing as T.E. Lawrence and is supported well enough by Alec Guinness among other supporting actors. Lawrence Of Arabia is a brilliant attempt to pull it off on such a large scale which works here for the most part of it but the rest of it, does raise question here and there.",amheretojudge
8.5,10,Lawrence of Arabia (re-release),"MAR 18, 2018","This film tells an important part of T. E. Lawrence's life. A curious and highly intelligent man, joined the British Army during First World War and had a decisive role in the Arab Revolt of 1916 against the Turks. Directed by David Lean and scripted by Robert Bolt, it has the participation of Peter O'Toole, Anthony Quinn and Omar Sharif. T. E. Lawrence is one of the most interesting characters of the First World War. It wasn't a brilliant general or military, but got a huge part along the Arab tribes, disunited and often rivals, making them a highly effective troop (despite being composed of irregular militias). The film shows us how he got it and the price he paid (the scenes of violence when he was imprisoned by the Turks, although softened, can still suggest the alleged anal **** that he have suffered, among other tortures). The film is full of stunning scenes of the desert and is visually appealing, perhaps one of the epic films that gave greater attention to the use of natural landscapes to impress the public. The harshness of living conditions (or rather, survival) of the local tribes is also depicted with objectivity, as well as the importance given to water and control of wells. The action scenes were well thought out and show how the struggle was unequal, apparently doomed to failure (the Arabs battled with archaic methods and weapons, when compared to those used by Turks). The performance of the actors is something exceptional. The film is full of great players who have been at their best. Peter O'Toole, Anthony Quinn and Omar Sharif stand out naturally by the exceptional quality of their work, in a film that has become largely responsible for their consecration. The costumes are also excellent and, at least to me, seem consistent with the kind of clothes and uniforms depicted in photographs of the time, a sign **** historical consulting work. The same can be said of military equipment shown. The soundtrack, an essential part **** epic, is one of the best that has been done by Hollywood, having the signature of Maurice Jarre.",FilipeNeto
8.5,9,Lawrence of Arabia (re-release),"FEB 2, 2018","This is really a movie epic. While maybe the story telling is slow at some points, the acting is great and the movie throughout has many interesting plot points. I don't understand how this movie can have negative ratings.",Ralfbergs
8.5,10,Lawrence of Arabia (re-release),"SEP 21, 2017","Lawrence of Arabia may lose its epic essence by the years (a consequence of the inevitable modernity's advance), but no one can deny its exciting, emotional, and unpredictable storytelling.",Futuredirector
8.5,5,Lawrence of Arabia (re-release),"SEP 20, 2017","A 'movie' I recommend, but notice I give it only 5/10. You should not expect an adventure story as many sites list it, instead you will find the rest are true; a Biography War Drama. A perfect comparison to this story is the movie: 'The Ten Commandments'. An extremely long look at a piece of history. This film fails as a solely entertaining experience. If you do not want to know this piece of (biased)history then don't watch this movie. I watched this because it was voted top Adventure movie in many places, but I would not call this an adventure, more a biography as stated before. There is no structure to make this an interesting and exciting story, just a historical retelling with only its events as pacing, making it slow and unsuspenseful. It certainly didn't need the extra hour and a half it took, but lacking any structure they decided to show everything they had and cut nothing. Overall I liked the movie despite the score, but it certainly is no adventure movie or anything worth 3 and a half hours unless you're into movies like the ten commandments. Look to other movies for entertainment, especially in the adventure category.",HiddenAce
8.5,9,Lawrence of Arabia (re-release),"AUG 24, 2017","There are many great films that are considered part of the 'epic' sub-genre of movies. 'Spartacus,' 'Ben Hur,' and 'Seven Samurai' are just a few that readily come to mind. Yet, 'Lawrence of Arabia' stands alone as the greatest of them all. As if all the sweeping vistas, perfectly captured sunrises and sunsets, and grandiose battle scenes aren't enough, the writing, acting, and directing are all perfect or damn near close to it. Every film production is rife with difficulties, from logistics to locations to the physical demands of shooting for weeks and months on end. But the thought of doing so in the desert, while creating a 4-hour masterpiece, simply boggles this reviewer's mind.",KeithDow
8.5,10,Lawrence of Arabia (re-release),"JUL 28, 2017",[SPOILER ALERT: This review contains spoilers.],GabrielHU3ttdz6
8.5,1,Lawrence of Arabia (re-release),"JAN 20, 2017","three hours and 40 minutes of boredom. Do don't trust general review. these people are sheeps. action scene are fake as ****, the blood is fake as, acting is fake, everything is fake.",financialwar
8.5,10,Lawrence of Arabia (re-release),"OCT 8, 2016",It's hard to pick which real story of famous people to be adapted to get a fantastic and positive thanks. Lawrence of Arabia deserves an over 10/10 from me. David Lean literally puts a lot of great effort and Peter O'Toole's performance to me is outstanding and very serious when he is in a war service.,g
8.5,3,Lawrence of Arabia (re-release),"OCT 7, 2016","I found out one very interesting fact about this film users review is ""CONSISTENCY"" ... all the negative critics users written are very very similar like: - film too long (3.50h) - film too boring - film has poor story The users which gave negative critics also pointed out some positive thing found in the film similar like: - film has great photography (desert scenes/animal scenes camels, horses...) - film has some great acting performances (but boring story and very long scenes spoiled my interest) MY CONCLUSION: Like the most of the negative user critics I had very similar experience. I was actually very disappointed because I've read so many good critics from users before I watched this film all saying it is EPIC film but as I watched it -> partially/fully overrated... It deserves only three stars and no more. I shoul next time read aso the negative critics before reading positive to see the difference. But likely the critics which are many places consistent and repetitive are likely ""genuine critics"" or real personal experience. Im not sure if all this positive critics found on board are ""truly genuine critics"" because film making is big money today much bigger then before we are talking of billions of $$$...so what to think... I learn every time something new... one has to seems read also the negative comments/ratings and if there is consistency there is great chance of genuine viewers experience it means I may also not like this film.... chances are 50-70%....",virtualPresence
8.5,9,Lawrence of Arabia (re-release),"APR 3, 2016","If only it was re-released on its 50th anniversary back in 2012, that would've been a LOT better for Lawrence of Arabia as of its 40th anniversary was great and its original release was good.",EpicLadySponge
8.5,10,Lawrence of Arabia (re-release),"NOV 29, 2015","A masterpiece. An idealistic young officer goes out into the desert to change the world. Sound familiar? Of course, there is the underlying politics of the British Empire. Lawrence (O'Toole) thinks he can bind together the various Arab factions to defeat the Turks and form their own government/country. But people are people and once the enemy is defeated, they turn on each other. The Empire is safe. The real attraction of the movie is what happens out in the desert. Men coming together to first defeat Mother Nature, then a superior modern army.",smiyamot
8.5,10,Lawrence of Arabia (re-release),"OCT 22, 2015","Lawrence of Arabia is a classicist Epic directed by David Lean, and starring Peter O’Toole as the titular character T.E. Lawrence. In many ways Lawrence of Arabia exemplifies an Epic, but what may be most impressive about the film is it’s use of character development and themes. Lawrence of Arabia may be the best epic of all time, because it is grand in scope, long but never boring, and beautiful to look at. It truly is a masterpiece. When one thinks of what defines an epic, they could point to Lawrence of Arabia as a perfect example, it literally sets the standard. For example Lawrence of Arabia contains many Extreme Wide Shots of a vast panoramic landscape, this is one of the most recognizable elements of a epic, reinforcing how large in scope the story is. Most epics deal with stories that have a sense of spectacle, and therefore use these huge landscapes to show that, Lawrence of Arabia does that as well as any other film. Set against the Arabic dessert, which lends itself to large panoramic landscape shots, the audience is treated to seeing a beautiful picture, and in the middle we see these characters trying to navigate their way through it all. The film liked to use mostly wide shots, so much so that when they use a close up, it truly feels like it has meaning. On top of that Lawrence of Arabia contains some of the most luxurious set designs, and costumes of the time. High production values is of course is another common element of an epic, but the most impressive thing about Lawrence of Arabia is the pacing and the character development. At almost four hours it’s hard to imagine a film that wouldn’t feel long, but somehow Lawrence of Arabia manages not to. This is most likely because the themes and characters are both relatable, but also larger than life in some ways. Seeing a normal man navigate his way through massive desserts, and through foreign cultures may make him seem larger than life, but to his core the film keeps Lawrence human, so the audience never feels detached from him. The film deals with age old themes such as the “fish out of water” theme, which is used quite often, but arguably never better than in this film. As with most of the best films, the story and character development is mostly visual. In the beginning we quickly see how out of place Lawrence is, as we see his Arab escort shot for stealing water, Lawrence is outraged, as to him killing is taboo, and water is a common commodity, yet to the arab culture, Water is so precious it’s worth killing for. As the film goes on Lawrence learns the cultural difference, and learns not to treat other cultures as barbaric, because to them he is the barbarian. Utilizing beautiful grandeur Lawrence of Arabia still stands as one of, the best epics of all time, and a true masterpiece of cinema. Embodying all of the characteristics of a classic epic film Lawrence of Arabia is truly impressive because of it’s masterful pacing and character development. It truly is an epic experience.",tjman09
